id,event_type,event_cause,start_datetime,corridor_name,zone_name,latitude,longitude,priority,requires_road_closure,severity_score,cate,causal_delta,corridor_closure_rate,hour,time_of_day_factor,norm_causal_delta,norm_severity,norm_closure_rate,evitas_score,evitas_band
FKID006974,unplanned,vehicle_breakdown,2023-12-17 19:52:23.326+00,Non-corridor,Central Zone 2,12.9758261,77.5869087,Low,False,0,0.12380682933882628,0.5297743353928135,0.12099871959026888,19,1.0,0.4821934745952202,0.0,0.9999999917354498,51.9,YELLOW
FKID000377,unplanned,vehicle_breakdown,2024-02-03 21:34:57.918+00,Non-corridor,Unknown,12.9930661,77.6072646,Low,False,0,0.9740234296513501,0.8996707931279795,0.12099871959026888,21,0.6,0.6532900267953814,0.0,0.9999999917354498,51.9,YELLOW
FKID001326,unplanned,vehicle_breakdown,2024-03-14 06:07:33.226+00,West of Chord Road,Unknown,12.9512015,77.5395153,High,False,1,-0.17780218684255883,0.8727646369278335,0.06321839080459771,6,0.6,0.6408445154569085,0.3333333332222222,0.5224715641305875,51.9,YELLOW
FKID000224,unplanned,vehicle_breakdown,2024-02-01 08:30:57.503+00,Hosur Road,Unknown,12.9013118,77.6322397,High,False,1,0.026175982860409175,0.5642874033483068,0.05704697986577181,8,1.0,0.4981575824139078,0.3333333332222222,0.47146762864499014,51.9,YELLOW
FKID003285,unplanned,vehicle_breakdown,2024-03-29 08:48:47.039+00,Non-corridor,Unknown,13.0208962,77.7111378,Low,False,0,-0.08129612032985095,0.5252296920869258,0.12099871959026888,8,1.0,0.48009133821527783,0.0,0.9999999917354498,51.8,YELLOW
FKID006536,unplanned,vehicle_breakdown,2023-12-06 06:41:41.939+00,Old Madras Road,Central Zone 1,12.9910794,77.6565499,High,False,1,0.28962570921287834,1.04678528628334,0.045627376425855515,6,0.6,0.7213382117163029,0.3333333332222222,0.3770897427945616,51.8,YELLOW
FKID001004,unplanned,vehicle_breakdown,2024-02-12 19:00:53.528+00,Tumkur Road,Unknown,13.0321689,77.5407188,High,False,1,7.559248584175793,0.8763286581015068,0.026200873362445413,19,1.0,0.6424930625625432,0.3333333332222222,0.21653843308945347,51.8,YELLOW
FKID006793,unplanned,others,2023-12-14 19:15:13.964+00,Mysore Road,West Zone 2,12.94805227,77.53459411,High,False,1,4.210345233827393,0.017248674137559705,0.11036339165545088,19,1.0,0.24512341966199389,0.3333333332222222,0.9121037901645934,51.8,YELLOW
FKID006794,unplanned,vehicle_breakdown,2023-12-14 19:21:38.868+00,Mysore Road,West Zone 2,12.9537563,77.5425611,High,False,1,0.20383332201522047,0.01724867413755915,0.11036339165545088,19,1.0,0.24512341966199364,0.3333333332222222,0.9121037901645934,51.8,YELLOW
FKID007260,unplanned,others,2023-12-27 19:45:43.519+00,Non-corridor,Central Zone 2,12.9758174,77.5875247,Low,False,0,0.19609150562493283,0.5243624174152715,0.12099871959026888,19,1.0,0.47969017809863557,0.0,0.9999999917354498,51.8,YELLOW
FKID003612,unplanned,water_logging,2024-04-03 06:44:43.77+00,ORR North 1,Unknown,12.9952874,77.6664068,High,False,1,0.5216182276719654,0.6979816395969775,0.08,6,0.6,0.5599981931925025,0.3333333332222222,0.661164015699798,51.8,YELLOW
FKID004389,unplanned,others,2024-01-07 08:56:02.666+00,Bellary Road 1,North Zone 2,13.0233064,77.5849843,High,False,1,1.0793973803022099,0.5886193960513744,0.054098360655737705,8,1.0,0.5094124078457182,0.3333333332222222,0.4470986171740437,51.8,YELLOW
FKID004400,unplanned,vehicle_breakdown,2024-01-07 09:48:55.909+00,Bellary Road 1,North Zone 2,13.0236971,77.5848231,High,False,1,0.9275419457245188,0.5886193960513744,0.054098360655737705,9,1.0,0.5094124078457182,0.3333333332222222,0.4470986171740437,51.8,YELLOW
FKID004398,unplanned,vehicle_breakdown,2024-01-07 09:33:29.436+00,Bellary Road 1,North Zone 2,13.0238148,77.5849714,High,False,1,1.1907011568607118,0.5886193960513744,0.054098360655737705,9,1.0,0.5094124078457182,0.3333333332222222,0.4470986171740437,51.8,YELLOW
FKID000352,unplanned,vehicle_breakdown,2024-02-03 05:45:59.198+00,ORR North 1,Unknown,13.0107881,77.6620919,High,False,1,0.8080857437589904,0.9774183309206377,0.08,5,0.3,0.6892523491702001,0.3333333332222222,0.661164015699798,51.8,YELLOW
FKID000561,unplanned,construction,2024-02-06 04:28:14.618+00,ORR North 1,Unknown,13.0020386,77.6630527,High,False,1,0.3452804709373484,0.9768016040863874,0.08,4,0.3,0.688967080596298,0.3333333332222222,0.661164015699798,51.8,YELLOW
FKID006835,unplanned,vehicle_breakdown,2023-12-15 20:40:08.889+00,Mysore Road,West Zone 1,12.9356876,77.5127053,High,False,1,0.37282063761939205,0.016882549675605985,0.11036339165545088,20,1.0,0.2449540678560859,0.3333333332222222,0.9121037901645934,51.8,YELLOW
FKID001670,unplanned,construction,2024-01-24 04:03:46.143+00,Bellary Road 2,Unknown,13.0977085,77.5984317,High,True,3,0.531417683004459,0.23275482348974386,0.0316622691292876,4,0.3,0.34480634000639776,0.9999999996666666,0.2616744125460942,51.8,YELLOW
FKID002079,unplanned,vehicle_breakdown,2024-02-27 08:25:17.528+00,Tumkur Road,Unknown,13.034193,77.5299535,High,False,1,10.066025829339944,0.8742843454450577,0.026200873362445413,8,1.0,0.641547460516827,0.3333333332222222,0.21653843308945347,51.8,YELLOW
FKID003238,unplanned,tree_fall,2024-03-29 06:37:35.915+00,ORR North 1,Unknown,13.0197506,77.65293,High,False,1,-0.06702595497354315,0.6942333143386634,0.08,6,0.6,0.5582643957613266,0.3333333332222222,0.661164015699798,51.8,YELLOW
FKID001708,unplanned,vehicle_breakdown,2024-02-21 07:53:28.298+00,Non-corridor,Unknown,12.9870566,77.5723588,Low,False,0,0.6282361074725858,0.525827730352147,0.12099871959026888,7,1.0,0.4803679623437964,0.0,0.9999999917354498,51.8,YELLOW
FKID005558,unplanned,vehicle_breakdown,2023-12-28 08:32:37.997+00,Non-corridor,East Zone 1,12.9165755,77.6736642,Low,False,0,-0.348059700382118,0.5242642238648023,0.12099871959026888,8,1.0,0.4796447584208251,0.0,0.9999999917354498,51.8,YELLOW
FKID005776,unplanned,vehicle_breakdown,2023-11-10 19:40:53.937+00,Mysore Road,West Zone 2,12.9560112,77.5463879,High,False,1,0.20383332201522047,0.01719160297853617,0.11036339165545088,19,1.0,0.2450970212514798,0.3333333332222222,0.9121037901645934,51.8,YELLOW
FKID005037,unplanned,others,2024-01-14 03:52:06.324+00,Non-corridor,East Zone 1,13.0069922,77.7575016,Low,False,0,1.3594850180877511,1.1724606973201395,0.12099871959026888,3,0.3,0.7794696943922728,0.0,0.9999999917354498,51.8,YELLOW
FKID006421,unplanned,vehicle_breakdown,2023-12-02 19:11:20.752+00,Mysore Road,West Zone 2,12.953035,77.541695,High,False,1,0.20383332201522047,0.017284236823242538,0.11036339165545088,19,1.0,0.2451398692731758,0.3333333332222222,0.9121037901645934,51.8,YELLOW
FKID001707,unplanned,vehicle_breakdown,2024-02-21 07:58:09.71+00,Non-corridor,Unknown,12.9877328,77.5722905,Low,False,0,0.6282361074725858,0.525827730352147,0.12099871959026888,7,1.0,0.4803679623437964,0.0,0.9999999917354498,51.8,YELLOW
FKID007993,unplanned,others,2024-01-22 07:11:21.526+00,Old Madras Road,Unknown,12.9773278,77.6086763,High,False,1,-0.7229187756365506,0.6691701863182504,0.045627376425855515,7,1.0,0.5466713818192624,0.3333333332222222,0.3770897427945616,51.7,YELLOW
FKID007776,unplanned,vehicle_breakdown,2024-01-14 06:51:45.796+00,Non-corridor,West Zone 1,12.9604521,77.5048389,Low,False,0,1.1481044282624697,0.8869731523891953,0.12099871959026888,6,0.6,0.6474167006089551,0.0,0.9999999917354498,51.7,YELLOW
FKID001132,unplanned,vehicle_breakdown,2024-03-13 07:39:29.304+00,Non-corridor,Unknown,13.0195099,77.7089706,Low,False,0,0.10517758132548387,0.5172873745135755,0.12099871959026888,7,1.0,0.4764175989164497,0.0,0.9999999917354498,51.7,YELLOW
FKID002531,unplanned,vehicle_breakdown,2024-03-05 08:29:11.746+00,Non-corridor,Unknown,12.9785516,77.5151675,Low,False,0,0.8201318909178185,0.5199037364683124,0.12099871959026888,8,1.0,0.47762780382758635,0.0,0.9999999917354498,51.7,YELLOW
FKID006415,unplanned,vehicle_breakdown,2023-12-02 06:04:20.462+00,ORR East 1,South Zone 2,12.9163048,77.6362865,High,False,1,0.3906051695064603,0.7569866287783862,0.07377049180327869,6,0.6,0.5872911017901159,0.3333333332222222,0.6096799325100596,51.7,YELLOW
FKID007462,unplanned,road_conditions,2024-01-03 21:08:03.34+00,Non-corridor,South Zone 1,12.90708248,77.54605802,Low,False,0,0.8067333653162989,0.8916028352861068,0.12099871959026888,21,0.6,0.6495581722691371,0.0,0.9999999917354498,51.7,YELLOW
FKID000539,unplanned,vehicle_breakdown,2024-03-09 20:03:56.128+00,Tumkur Road,Unknown,13.0293051,77.5402265,High,False,1,1.3585316068162265,0.8686678732490274,0.026200873362445413,20,1.0,0.6389495469435186,0.3333333332222222,0.21653843308945347,51.7,YELLOW
FKID004395,unplanned,vehicle_breakdown,2023-12-03 07:38:51.301+00,Non-corridor,North Zone 2,13.0501267,77.526015,Low,False,0,1.0608885573723856,0.5192520799670924,0.12099871959026888,7,1.0,0.47732637844692644,0.0,0.9999999917354498,51.7,YELLOW
FKID006992,unplanned,vehicle_breakdown,2023-12-18 19:15:14.42+00,Non-corridor,East Zone 1,12.93798831,77.69940685,Low,False,0,0.004206142257173797,0.5215267588636149,0.12099871959026888,19,1.0,0.47837853698594146,0.0,0.9999999917354498,51.7,YELLOW
FKID001566,unplanned,vehicle_breakdown,2024-03-16 02:09:44.491+00,Mysore Road,Unknown,12.9529814,77.541538,High,False,1,0.9756243090807506,0.6566735861684987,0.11036339165545088,2,0.3,0.5408910474712721,0.3333333332222222,0.9121037901645934,51.7,YELLOW
FKID002065,unplanned,vehicle_breakdown,2024-02-27 05:57:16.681+00,Mysore Road,Unknown,12.9689732,77.5875001,High,False,1,0.3208706243591061,0.6552422271734579,0.11036339165545088,5,0.3,0.5402289687087134,0.3333333332222222,0.9121037901645934,51.7,YELLOW
FKID002652,unplanned,vehicle_breakdown,2024-03-23 04:33:18.441+00,Mysore Road,Unknown,12.9548277,77.5443857,High,False,1,0.6795684855652593,0.6566735861684985,0.11036339165545088,4,0.3,0.540891047471272,0.3333333332222222,0.9121037901645934,51.7,YELLOW
FKID007262,unplanned,vehicle_breakdown,2023-12-27 20:09:58.371+00,Bellary Road 1,North Zone 2,13.040933,77.5889853,High,False,1,0.3044112578513539,0.5846232767029995,0.054098360655737705,20,1.0,0.5075639926246759,0.3333333332222222,0.4470986171740437,51.7,YELLOW
FKID004955,unplanned,vehicle_breakdown,2023-12-13 21:14:06.801+00,Non-corridor,East Zone 2,13.0201283,77.7097983,Low,False,0,0.6806171117832005,0.8891460000681896,0.12099871959026888,21,0.6,0.6484217568579614,0.0,0.9999999917354498,51.7,YELLOW
FKID004989,unplanned,water_logging,2024-01-25 07:22:43.211+00,Non-corridor,Unknown,12.9623326,77.6294487,Low,False,0,0.0008334495006502435,0.5158636215913208,0.12099871959026888,7,1.0,0.47575903836230377,0.0,0.9999999917354498,51.7,YELLOW
FKID003247,unplanned,water_logging,2024-03-29 06:53:57.952+00,ORR North 1,Unknown,12.9951469,77.6660306,High,False,1,0.26060311421060356,0.6902429573895688,0.08,6,0.6,0.5564186459528035,0.3333333332222222,0.661164015699798,51.7,YELLOW
FKID000411,unplanned,vehicle_breakdown,2024-03-09 00:05:40.538+00,Mysore Road,Unknown,12.9539748,77.5433401,High,False,1,1.4691225564162043,0.6608877163678628,0.11036339165545088,0,0.3,0.5428403041688045,0.3333333332222222,0.9121037901645934,51.7,YELLOW
FKID001027,unplanned,pot_holes,2024-03-12 22:16:39.334+00,Mysore Road,Unknown,12.9610586,77.5591183,High,False,1,-0.23261275480342344,0.6571841105518192,0.11036339165545088,22,0.3,0.5411271918299801,0.3333333332222222,0.9121037901645934,51.7,YELLOW
FKID001024,unplanned,pot_holes,2024-03-12 22:18:19.487+00,Mysore Road,Unknown,12.9610217,77.5591415,High,False,1,-0.23261275480342344,0.6571841105518192,0.11036339165545088,22,0.3,0.5411271918299801,0.3333333332222222,0.9121037901645934,51.7,YELLOW
FKID005549,planned,construction,2023-12-27 20:00:58.162+00,Airport New South Road,North Zone 1,13.0393395,77.6417003,High,False,1,0.2044012348244226,0.06882694927279598,0.1044776119402985,20,1.0,0.2689810826904637,0.3333333332222222,0.8634604682646615,51.7,YELLOW
FKID008027,unplanned,vehicle_breakdown,2024-01-23 21:15:30.496+00,Non-corridor,Unknown,12.9824849,77.5679961,Low,False,0,1.080051313602465,0.888538501372156,0.12099871959026888,21,0.6,0.648140756782984,0.0,0.9999999917354498,51.7,YELLOW
FKID005237,unplanned,vehicle_breakdown,2023-11-22 06:57:10.465+00,Bellary Road 1,North Zone 2,13.0326393,77.5877578,High,False,1,0.29364062694330095,0.9524058221670932,0.054098360655737705,6,0.6,0.6776827492994388,0.3333333332222222,0.4470986171740437,51.7,YELLOW
FKID000818,unplanned,vehicle_breakdown,2024-02-09 16:50:06.769+00,Non-corridor,Unknown,13.0082792,77.694241,Low,False,0,0.9902990563756037,0.8896495300984848,0.12099871959026888,16,0.6,0.6486546659607959,0.0,0.9999999917354498,51.7,YELLOW
FKID002291,unplanned,vehicle_breakdown,2024-03-01 07:55:45.336+00,Non-corridor,Unknown,13.0469513,77.5010307,Low,False,0,1.1814371871079157,0.5213261886949938,0.12099871959026888,7,1.0,0.4782857627416695,0.0,0.9999999917354498,51.7,YELLOW
FKID005171,unplanned,vehicle_breakdown,2024-01-29 17:08:48.665+00,Hosur Road,Unknown,12.9240352,77.6184979,High,False,1,-0.8303849620368783,0.553464324024969,0.05704697986577181,17,1.0,0.49315133940268707,0.3333333332222222,0.47146762864499014,51.7,YELLOW
FKID006123,unplanned,vehicle_breakdown,2023-11-21 19:36:17.532+00,Bellary Road 1,North Zone 2,13.0145624,77.5840694,High,False,1,0.48345599752517626,0.5778486997584775,0.054098360655737705,19,1.0,0.5044303947391501,0.3333333332222222,0.4470986171740437,51.6,YELLOW
FKID002573,unplanned,vehicle_breakdown,2024-03-22 06:34:52.015+00,Mysore Road,Unknown,12.9616822,77.5842475,High,False,1,-0.07760198369043463,0.37541029147762983,0.11036339165545088,6,0.6,0.41079199143619055,0.3333333332222222,0.9121037901645934,51.6,YELLOW
FKID000211,unplanned,vehicle_breakdown,2024-02-01 03:57:38.216+00,Mysore Road,Unknown,12.9595376,77.5557817,High,False,1,-0.2078677815052712,0.649634319113713,0.11036339165545088,3,0.3,0.5376350164985388,0.3333333332222222,0.9121037901645934,51.6,YELLOW
FKID004459,unplanned,accident,2023-11-12 08:33:18.767+00,Bellary Road 1,North Zone 2,13.0281652,77.586313,High,False,1,0.8928734043832256,0.5768945113826522,0.054098360655737705,8,1.0,0.5039890324664406,0.3333333332222222,0.4470986171740437,51.6,YELLOW
FKID005286,unplanned,others,2023-12-13 19:48:21.859+00,Airport New South Road,North Zone 1,13.0394658,77.6413602,High,False,1,0.2044012348244226,0.060799153678521956,0.1044776119402985,19,1.0,0.2652678053145248,0.3333333332222222,0.8634604682646615,51.6,YELLOW
FKID000280,unplanned,vehicle_breakdown,2024-02-02 04:57:32.003+00,Mysore Road,Unknown,12.960507,77.5575071,High,False,1,-0.4147719256349913,0.6530916548759815,0.11036339165545088,4,0.3,0.5392342159943772,0.3333333332222222,0.9121037901645934,51.6,YELLOW
FKID007774,unplanned,vehicle_breakdown,2024-01-14 06:22:46.618+00,Old Madras Road,Central Zone 2,12.9763006,77.6266352,High,False,1,1.2900053251762367,1.0378082776289381,0.045627376425855515,6,0.6,0.7171858734126502,0.3333333332222222,0.3770897427945616,51.6,YELLOW
FKID003582,unplanned,vehicle_breakdown,2024-04-02 21:47:23.032+00,ORR East 1,Unknown,12.9173731,77.6226726,High,False,1,0.6734291331732459,0.7491661803752543,0.07377049180327869,21,0.6,0.5836737333875422,0.3333333332222222,0.6096799325100596,51.6,YELLOW
FKID002513,unplanned,vehicle_breakdown,2024-03-21 18:38:44.63+00,Tumkur Road,Unknown,13.0425079,77.5145663,High,False,1,3.132314235345575,0.865278598061332,0.026200873362445413,18,1.0,0.6373818290404523,0.3333333332222222,0.21653843308945347,51.6,YELLOW
FKID000126,unplanned,accident,2024-01-31 16:11:31.242+00,Non-corridor,Unknown,12.8400906,77.6764868,Low,False,0,8.68174426651208,0.8818184046046498,0.12099871959026888,16,0.6,0.6450323588426204,0.0,0.9999999917354498,51.6,YELLOW
FKID006125,unplanned,vehicle_breakdown,2023-11-21 19:39:06.06+00,Bellary Road 1,North Zone 2,13.0146181,77.5844666,High,False,1,0.5602210717131773,0.5778486997584775,0.054098360655737705,19,1.0,0.5044303947391501,0.3333333332222222,0.4470986171740437,51.6,YELLOW
FKID006304,unplanned,vehicle_breakdown,2023-11-28 21:58:52.355+00,ORR East 1,South Zone 2,12.9183119,77.6213645,High,False,1,0.6734291331732459,0.749166180375255,0.07377049180327869,21,0.6,0.5836737333875425,0.3333333332222222,0.6096799325100596,51.6,YELLOW
FKID003503,unplanned,vehicle_breakdown,2024-04-01 19:27:39.924+00,Non-corridor,Unknown,13.0523756,77.4870906,Low,False,0,1.4935706008290317,0.5114188564157298,0.12099871959026888,19,1.0,0.47370310086687784,0.0,0.9999999917354498,51.6,YELLOW
FKID004930,unplanned,vehicle_breakdown,2023-11-27 19:52:16.721+00,Bellary Road 1,North Zone 1,13.0486748,77.5921893,High,False,1,0.14513005085297134,0.5779928080950991,0.054098360655737705,19,1.0,0.5044970524186807,0.3333333332222222,0.4470986171740437,51.6,YELLOW
FKID007508,unplanned,vehicle_breakdown,2024-01-05 05:42:14.756+00,Non-corridor,Central Zone 2,12.9887168,77.5988152,Low,False,0,0.7173800393455773,1.1615173177342946,0.12099871959026888,5,0.3,0.7744078061870706,0.0,0.9999999917354498,51.6,YELLOW
FKID007612,unplanned,vehicle_breakdown,2024-01-09 03:42:24.778+00,Non-corridor,Central Zone 2,12.9746483,77.5702833,Low,False,0,0.8154036107955185,1.1628273084771985,0.12099871959026888,3,0.3,0.7750137457543143,0.0,0.9999999917354498,51.6,YELLOW
FKID000741,unplanned,others,2024-02-08 21:05:34.927+00,Non-corridor,Unknown,13.0134768,77.7095819,Low,False,0,0.8623156103010696,0.8830829579126,0.12099871959026888,21,0.6,0.6456172812081612,0.0,0.9999999917354498,51.6,YELLOW
FKID004789,unplanned,vehicle_breakdown,2023-11-22 21:47:00.572+00,ORR North 1,East Zone 2,12.9977135,77.6702573,High,False,1,0.4775872625999083,0.6849534191138453,0.08,21,0.6,0.5539719565001702,0.3333333332222222,0.661164015699798,51.6,YELLOW
FKID007907,unplanned,vehicle_breakdown,2024-01-18 21:45:48.908+00,Old Madras Road,Central Zone 1,12.9808763,77.6306267,High,False,1,0.9524749053597692,1.0374786374981437,0.045627376425855515,21,0.6,0.7170333975273955,0.3333333332222222,0.3770897427945616,51.6,YELLOW
FKID007859,unplanned,vehicle_breakdown,2024-01-17 01:22:14.477+00,Non-corridor,Central Zone 2,12.9802472,77.5705285,Low,False,0,1.0810192867653259,1.1604850988472157,0.12099871959026888,1,0.3,0.7739303507018885,0.0,0.9999999917354498,51.6,YELLOW
FKID001230,unplanned,vehicle_breakdown,2024-03-13 20:42:16.946+00,Tumkur Road,Unknown,13.0400959,77.5185915,High,False,1,3.698880814257826,0.8629835454494493,0.026200873362445413,20,1.0,0.6363202465873101,0.3333333332222222,0.21653843308945347,51.6,YELLOW
FKID004776,unplanned,pot_holes,2024-01-23 22:06:09.856+00,Non-corridor,Unknown,13.0162148,77.70938,Low,False,0,0.854003995954537,1.1574816047365717,0.12099871959026888,22,0.3,0.7725410768222977,0.0,0.9999999917354498,51.5,YELLOW
FKID000137,unplanned,vehicle_breakdown,2024-01-31 20:38:26.221+00,Tumkur Road,Unknown,13.0308555,77.5359082,High,False,1,2.4320378917330228,0.8562040815020547,0.026200873362445413,20,1.0,0.6331843882061116,0.3333333332222222,0.21653843308945347,51.5,YELLOW
FKID003067,unplanned,vehicle_breakdown,2024-03-26 08:02:30.124+00,Hosur Road,Unknown,12.9202917,77.6207772,High,False,1,0.31179434894813457,0.5431748868332591,0.05704697986577181,8,1.0,0.4883919339237567,0.3333333332222222,0.47146762864499014,51.5,YELLOW
FKID006286,unplanned,vehicle_breakdown,2023-11-28 06:20:59.474+00,Hosur Road,South Zone 2,12.9067083,77.6288629,High,False,1,0.1956229945194503,0.9123990385093876,0.05704697986577181,6,0.6,0.659177509237497,0.3333333332222222,0.47146762864499014,51.5,YELLOW
FKID002405,unplanned,vehicle_breakdown,2024-03-20 23:22:44.089+00,Varthur Road,Unknown,12.9595489,77.7016722,High,False,1,0.2689733412859277,0.5775947211232824,0.11688311688311688,23,0.3,0.5043129162721205,0.3333333332222222,0.9659863865743801,51.5,YELLOW
FKID008126,unplanned,vehicle_breakdown,2024-01-26 20:42:12.777+00,CBD 1,Unknown,12.9801409,77.6074116,High,False,1,0.37028561029474044,-0.0551886371097956,0.11538461538461539,20,1.0,0.21161735615179397,0.3333333332222222,0.9536019457208625,51.5,YELLOW
